member_id,og_id,name,party,house,startDate,endDate
4912,3162,John Peyton,Conservative,1.0,1951-10-25T00:00:00,1983-06-09T00:00:00
4913,2670,Lord Harris of High Cross,Crossbench,2.0,1979-07-24T00:00:00,2006-10-19T00:00:00
4914,1955,Lord Monro of Langholm,Conservative,2.0,1997-11-18T00:00:00,2006-08-30T00:00:00
4915,3365,The Lord Cooke of Thorndon,Crossbench,2.0,1996-05-08T00:00:00,2006-08-30T00:00:00
4916,3269,Lord Rawlinson of Ewell,Conservative,2.0,1978-04-17T00:00:00,2006-06-28T00:00:00
4917,2061,Baroness Lloyd of Highbury,Crossbench,2.0,1997-06-10T00:00:00,2006-06-28T00:00:00
4918,149,Mr Eric Forth,Conservative,1.0,1983-06-09T00:00:00,2006-05-17T00:00:00
4919,3127,Lord Simon of Glaisdale,Crossbench,2.0,1971-03-03T00:00:00,2006-05-07T00:00:00
4920,1485,Peter Law,Labour,1.0,1999-05-06T00:00:00,2005-05-05T00:00:00
4921,1485,Peter Law,Independent,1.0,2005-05-05T00:00:00,2006-04-25T00:00:00
4922,3464,Lord Ackner,Crossbench,2.0,1986-02-05T00:00:00,2006-03-21T00:00:00
4923,3563,Lord Gray of Contin,Conservative,2.0,1983-07-05T00:00:00,2006-03-14T00:00:00
4924,3511,Lord Brightman,Crossbench,2.0,1982-03-17T00:00:00,2006-02-06T00:00:00
4925,1963,Lord Mishcon,Labour,2.0,1978-06-28T00:00:00,2006-01-27T00:00:00
4926,2164,Lord Chan,Crossbench,2.0,2001-06-02T00:00:00,2006-01-21T00:00:00
4927,3748,Tony Banks,Labour,1.0,1983-06-09T00:00:00,2005-05-05T00:00:00
4928,3748,Tony Banks,Labour,1.0,2005-06-23T00:00:00,2006-01-08T00:00:00
4929,592,Rachel Squire,Labour,1.0,1992-04-09T00:00:00,2006-01-06T00:00:00
4930,1943,Lord Merlyn-Rees,Labour,2.0,1992-07-07T00:00:00,2006-01-05T00:00:00
4931,2781,Baroness Fisher of Rednal,Labour,2.0,1974-07-09T00:00:00,2005-12-18T00:00:00
4932,3441,Lord Barber,Conservative,2.0,1975-04-16T00:00:00,2005-12-16T00:00:00
4933,3527,Lord Belstead,Conservative,,1958-12-18T00:00:00,1999-11-11T00:00:00
4934,3527,Lord Belstead,Conservative,,1999-11-23T00:00:00,2005-12-03T00:00:00
4935,3486,Lord Alexander of Weedon,Conservative,2.0,1988-07-12T00:00:00,2005-11-06T00:00:00
4936,2712,Lord Donaldson of Lymington,Crossbench,2.0,1988-02-24T00:00:00,2005-08-31T00:00:00
4937,2780,Gerry Fitt,Republican Labour,1.0,1962-05-31T00:00:00,1970-08-24T00:00:00
4938,2780,Gerry Fitt,Social Democratic & Labour Party,1.0,1970-08-24T00:00:00,1979-11-22T00:00:00
4939,2780,Gerry Fitt,Independent Socialist,1.0,1979-11-22T00:00:00,1983-06-09T00:00:00
4940,2780,Gerry Fitt,Independent Socialist,1.0,1983-10-26T00:00:00,2005-08-26T00:00:00
4941,2094,Lord Lane,Crossbench,2.0,1979-10-24T00:00:00,2005-08-21T00:00:00
4942,1718,Lord Whaddon,Labour,2.0,1978-05-17T00:00:00,2005-08-16T00:00:00
4943,623,Mr Robin Cook,Labour,1.0,1974-02-28T00:00:00,2005-08-06T00:00:00
4944,3292,Lord Carlisle of Bucklow,Conservative,2.0,1987-11-10T00:00:00,2005-07-14T00:00:00
4945,2078,Lord King of Wartnaby,Conservative,2.0,1983-07-26T00:00:00,2005-07-12T00:00:00
4946,3546,Baroness Blatch,Conservative,2.0,1987-05-06T00:00:00,2005-05-31T00:00:00
4947,2512,The Lord Bishop of Derby,Bishops,2.0,1999-09-17T00:00:00,2005-05-31T00:00:00
4948,1403,Mrs Patsy Calton,Liberal Democrat,1.0,2001-06-07T00:00:00,2005-05-29T00:00:00
4949,1443,Annabelle Ewing,Scottish National Party,1.0,2001-06-07T00:00:00,2005-05-05T00:00:00
4950,649,Mr John Hume,Social Democratic & Labour Party,1.0,1983-06-09T00:00:00,2005-05-05T00:00:00
4951,9,Mr David Rendel,Liberal Democrat,1.0,1993-05-06T00:00:00,2005-05-05T00:00:00
4952,198,Mr Tony Colman,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
4953,391,Mr Kevin Hughes,Labour,1.0,1992-04-09T00:00:00,2005-05-05T00:00:00
4954,313,Mr John D. Taylor,Conservative,1.0,1983-06-09T00:00:00,2005-05-05T00:00:00
4955,1457,Mr John Lyons,Labour,1.0,2001-06-07T00:00:00,2005-05-05T00:00:00
4956,1407,Mr Iain Luke,Labour,1.0,2001-06-07T00:00:00,2005-05-05T00:00:00
4957,74,Miss Melanie Johnson,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
4958,42,Sir Teddy Taylor,Conservative,1.0,1964-10-15T00:00:00,1994-11-29T00:00:00
4959,42,Sir Teddy Taylor,Independent Conservative,1.0,1994-11-29T00:00:00,1995-04-01T00:00:00
4960,42,Sir Teddy Taylor,Conservative,1.0,1995-04-01T00:00:00,2005-05-05T00:00:00
4961,71,Mr Kerry Pollard,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
4962,65,Mr Tony McWalter,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
4963,10,Jane Griffiths,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
4964,423,Mr David Hinchliffe,Labour,1.0,1987-06-11T00:00:00,2005-05-05T00:00:00
4965,1449,David Burnside,Ulster Unionist Party,1.0,2001-06-07T00:00:00,2003-06-23T00:00:00
4966,1449,David Burnside,Independent Unionist,1.0,2003-06-23T00:00:00,2004-01-09T00:00:00
4967,1449,David Burnside,Ulster Unionist Party,1.0,2004-01-09T00:00:00,2005-05-05T00:00:00
4968,1422,Sue Doughty,Liberal Democrat,1.0,2001-06-07T00:00:00,2005-05-05T00:00:00
4969,540,Mrs Jackie Lawrence,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
4970,355,Mr Tony Clarke,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
4971,27,Mr Ivor Caplin,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
4972,409,Alice Mahon,Labour,1.0,1987-06-11T00:00:00,2005-05-05T00:00:00
4973,13,Mr Michael Trend,Conservative,1.0,1992-04-09T00:00:00,2005-05-05T00:00:00
4974,313,Mr John D. Taylor,Conservative,1.0,1983-06-09T00:00:00,2005-05-05T00:00:00
4975,646,Mr Roy Beggs,Ulster Unionist Party,1.0,1983-06-09T00:00:00,2005-05-05T00:00:00
4976,32,Mr Alan Hurst,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
4977,461,Mr Terry Lewis,Labour,1.0,1983-06-09T00:00:00,2005-05-05T00:00:00
4978,1449,David Burnside,Ulster Unionist Party,1.0,2001-06-07T00:00:00,2003-06-23T00:00:00
4979,1449,David Burnside,Independent Unionist,1.0,2003-06-23T00:00:00,2004-01-09T00:00:00
4980,1449,David Burnside,Ulster Unionist Party,1.0,2004-01-09T00:00:00,2005-05-05T00:00:00
4981,1422,Sue Doughty,Liberal Democrat,1.0,2001-06-07T00:00:00,2005-05-05T00:00:00
4982,517,Mr John McWilliam,Labour,1.0,1979-05-03T00:00:00,2005-05-05T00:00:00
4983,292,Andy King,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
4984,9,Mr David Rendel,Liberal Democrat,1.0,1993-05-06T00:00:00,2005-05-05T00:00:00
4985,423,Mr David Hinchliffe,Labour,1.0,1987-06-11T00:00:00,2005-05-05T00:00:00
4986,153,Sir Sydney Chapman,Conservative,1.0,1970-06-18T00:00:00,2005-05-05T00:00:00
4987,263,Julia Drown,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
4988,508,Mr Gerry Steinberg,Labour,1.0,1987-06-11T00:00:00,2005-05-05T00:00:00
4989,287,Mr George Stevenson,Labour,1.0,1992-04-09T00:00:00,2005-05-05T00:00:00
4990,58,Syd Rapson,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
4991,122,Mrs Helen Brinton,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
4992,1429,Matthew Green,Liberal Democrat,1.0,2001-06-07T00:00:00,2005-05-05T00:00:00
4993,275,Mr Paul Marsden,Labour,1.0,1997-05-01T00:00:00,2001-12-10T00:00:00
4994,275,Mr Paul Marsden,Liberal Democrat,1.0,2001-12-10T00:00:00,2005-04-06T00:00:00
4995,275,Mr Paul Marsden,Independent,1.0,2005-04-06T00:00:00,2005-05-05T00:00:00
4996,477,Mr Colin Pickthall,Labour,1.0,1992-04-09T00:00:00,2005-05-05T00:00:00
4997,10,Jane Griffiths,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
4998,470,Mr Hilton Dawson,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
4999,560,Mr Jon Owen Jones,Labour,1.0,1992-04-09T00:00:00,2005-05-05T00:00:00
5000,538,Mr Simon Thomas,Plaid Cymru,1.0,2000-02-03T00:00:00,2005-05-05T00:00:00
5001,27,Mr Ivor Caplin,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5002,108,Mr Nick Hawkins,Conservative,1.0,1992-04-09T00:00:00,2005-05-05T00:00:00
5003,353,Phil Sawford,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5004,32,Mr Alan Hurst,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5005,443,Andrew Bennett,Labour,1.0,1974-02-28T00:00:00,2005-05-05T00:00:00
5006,218,Valerie Davey,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5007,541,Llew Smith,Labour,1.0,1992-04-09T00:00:00,2005-05-05T00:00:00
5008,74,Miss Melanie Johnson,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5009,508,Mr Gerry Steinberg,Labour,1.0,1987-06-11T00:00:00,2005-05-05T00:00:00
5010,622,Tam Dalyell,Labour,1.0,1962-06-14T00:00:00,2005-05-05T00:00:00
5011,173,Mr Brian Sedgemore,Labour,1.0,1974-02-28T00:00:00,2005-04-26T00:00:00
5012,173,Mr Brian Sedgemore,Liberal Democrat,1.0,2005-04-26T00:00:00,2005-05-05T00:00:00
5013,198,Mr Tony Colman,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5014,652,Mr Seamus Mallon,Social Democratic & Labour Party,1.0,1986-01-23T00:00:00,2005-05-05T00:00:00
5015,174,Mr Iain Coleman,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5016,198,Mr Tony Colman,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5017,84,Mr Chris Pond,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5018,443,Andrew Bennett,Labour,1.0,1974-02-28T00:00:00,2005-05-05T00:00:00
5019,240,Mr David Atkinson,Conservative,1.0,1977-11-24T00:00:00,2005-05-05T00:00:00
5020,532,Gareth Thomas,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5021,353,Phil Sawford,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5022,313,Mr John D. Taylor,Conservative,1.0,1983-06-09T00:00:00,2005-05-05T00:00:00
5023,38,Mr Ivan Henderson,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5024,461,Mr Terry Lewis,Labour,1.0,1983-06-09T00:00:00,2005-05-05T00:00:00
5025,538,Mr Simon Thomas,Plaid Cymru,1.0,2000-02-03T00:00:00,2005-05-05T00:00:00
5026,1407,Mr Iain Luke,Labour,1.0,2001-06-07T00:00:00,2005-05-05T00:00:00
5027,540,Mrs Jackie Lawrence,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5028,153,Sir Sydney Chapman,Conservative,1.0,1970-06-18T00:00:00,2005-05-05T00:00:00
5029,263,Julia Drown,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5030,9,Mr David Rendel,Liberal Democrat,1.0,1993-05-06T00:00:00,2005-05-05T00:00:00
5031,48,Mr Andrew Hunter,Conservative,1.0,1983-06-09T00:00:00,2002-10-02T00:00:00
5032,48,Mr Andrew Hunter,Independent Conservative,1.0,2002-10-03T00:00:00,2004-12-12T00:00:00
5033,48,Mr Andrew Hunter,Democratic Unionist Party,1.0,2004-12-12T00:00:00,2005-05-05T00:00:00
5034,622,Tam Dalyell,Labour,1.0,1962-06-14T00:00:00,2005-05-05T00:00:00
5035,1429,Matthew Green,Liberal Democrat,1.0,2001-06-07T00:00:00,2005-05-05T00:00:00
5036,1429,Matthew Green,Liberal Democrat,1.0,2001-06-07T00:00:00,2005-05-05T00:00:00
5037,644,The Rev Martin Smyth,Ulster Unionist Party,1.0,1982-03-04T00:00:00,2003-06-23T00:00:00
5038,644,The Rev Martin Smyth,Independent Unionist,1.0,2003-06-23T00:00:00,2004-01-09T00:00:00
5039,644,The Rev Martin Smyth,Ulster Unionist Party,1.0,2004-01-09T00:00:00,2005-05-05T00:00:00
5040,250,Diana Organ,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5041,416,Mr Harold Best,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5042,144,Mr Nigel Beard,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5043,517,Mr John McWilliam,Labour,1.0,1979-05-03T00:00:00,2005-05-05T00:00:00
5044,618,Mr Bill Tynan,Labour,1.0,1999-09-23T00:00:00,2005-05-05T00:00:00
5045,585,Mr Brian Wilson,Labour,1.0,1987-06-11T00:00:00,2005-05-05T00:00:00
5046,455,Mrs Lorna Fitzsimons,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5047,381,Lawrie Quinn,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5048,498,Mr Tim Collins,Conservative,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5049,275,Mr Paul Marsden,Labour,1.0,1997-05-01T00:00:00,2001-12-10T00:00:00
5050,275,Mr Paul Marsden,Liberal Democrat,1.0,2001-12-10T00:00:00,2005-04-06T00:00:00
5051,275,Mr Paul Marsden,Independent,1.0,2005-04-06T00:00:00,2005-05-05T00:00:00
5052,292,Andy King,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5053,10,Jane Griffiths,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5054,277,Peter Bradley,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5055,13,Mr Michael Trend,Conservative,1.0,1992-04-09T00:00:00,2005-05-05T00:00:00
5056,641,Dr Calum MacDonald,Labour,1.0,1987-06-11T00:00:00,2005-05-05T00:00:00
5057,353,Phil Sawford,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5058,187,Mr Michael Portillo,Conservative,1.0,1984-12-13T00:00:00,1997-05-01T00:00:00
5059,187,Mr Michael Portillo,Conservative,1.0,1999-11-25T00:00:00,2005-05-05T00:00:00
5060,65,Mr Tony McWalter,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5061,20,Brian White,Labour,1.0,1997-05-01T00:00:00,2005-05-05T00:00:00
5062,70,Mr Richard Page,Conservative,1.0,1976-11-04T00:00:00,1979-05-03T00:00:00
5063,70,Mr Richard Page,Conservative,1.0,1979-12-13T00:00:00,2005-05-05T00:00:00
5064,3206,Stan Orme,Labour,1.0,1964-10-15T00:00:00,1997-05-01T00:00:00
5065,3206,Stan Orme,Labour,1.0,1997-11-04T00:00:00,2005-04-28T00:00:00
5066,3297,Lord Campbell of Croy,Conservative,2.0,1975-01-21T00:00:00,2005-04-26T00:00:00
5067,2449,Lord Trotman,Crossbench,2.0,1999-03-02T00:00:00,2005-04-25T00:00:00
5068,3325,Lord Bruce of Donington,Labour,2.0,1975-01-27T00:00:00,2005-04-18T00:00:00
5069,3241,Lord Roll of Ipsden,Crossbench,2.0,1977-07-20T00:00:00,2005-03-30T00:00:00
5070,3326,Sir James Callaghan,Labour,1.0,1987-11-05T00:00:00,2005-03-26T00:00:00
5071,3326,Sir James Callaghan,Labour,1.0,1974-02-28T00:00:00,1987-06-11T00:00:00
5072,2217,Baroness Strange,Conservative,2.0,1986-12-17T00:00:00,1999-01-28T00:00:00
5073,2217,Baroness Strange,Crossbench,2.0,1999-01-29T00:00:00,2005-03-11T00:00:00
5074,2115,Lord Sheppard of Liverpool,Labour,2.0,1998-04-28T00:00:00,2005-03-05T00:00:00
5075,3468,Lord Aberdare,Conservative,,1958-02-05T00:00:00,2005-01-23T00:00:00
5076,3352,Lord Burnham,Conservative,,1993-10-26T00:00:00,2005-01-01T00:00:00
5077,2101,Lord Scarman,Crossbench,2.0,1977-10-26T00:00:00,2004-12-08T00:00:00
5078,2649,Lord Hanson,Conservative,2.0,1983-07-06T00:00:00,2004-11-01T00:00:00
5079,3307,Lord Chapple,Crossbench,2.0,1985-02-06T00:00:00,2004-10-19T00:00:00
5080,2145,Earl Russell,Liberal Democrat,,1988-03-28T00:00:00,2004-10-14T00:00:00
5081,3388,Lord Clark of Kempston,Conservative,2.0,1992-10-28T00:00:00,2004-10-04T00:00:00
5082,1992,Lord Keith of Castleacre,Conservative,2.0,1980-02-13T00:00:00,2004-09-01T00:00:00
5083,3164,Lord Parry,Labour,2.0,1976-01-27T00:00:00,2004-09-01T00:00:00
5084,3227,Lord Richardson,Crossbench,2.0,1979-03-07T00:00:00,2004-08-15T00:00:00
5085,1724,Lord Wigoder,Liberal Democrat,2.0,1974-05-22T00:00:00,2004-08-12T00:00:00
5086,3562,Lord Greene of Harrow Weald,Labour,2.0,1975-02-04T00:00:00,2004-07-26T00:00:00
5087,299,Mr Terry Davis,Labour,1.0,1971-05-27T00:00:00,1974-02-01T00:00:00
5088,299,Mr Terry Davis,Labour,1.0,1979-05-03T00:00:00,2004-06-22T00:00:00
5089,339,Mr Jim Marshall,Labour,1.0,1974-10-10T00:00:00,2004-05-27T00:00:00
5090,1927,Lord Murray of Epping Forest,Labour,2.0,1985-02-20T00:00:00,2004-05-20T00:00:00
5091,2628,Lord Hill-Norton,Crossbench,2.0,1979-03-21T00:00:00,2004-05-16T00:00:00
5092,3510,Baroness Brigstocke,Conservative,2.0,1990-05-23T00:00:00,2004-04-30T00:00:00
5093,3599,Lord Gibson,Crossbench,2.0,1975-02-18T00:00:00,2004-04-20T00:00:00
5094,3601,Lord Geraint,Liberal Democrat,2.0,1992-10-27T00:00:00,2004-04-17T00:00:00
5095,2684,Lord Diamond,Labour,2.0,1970-11-03T00:00:00,2004-04-03T00:00:00
5096,2634,Lord Hobhouse of Woodborough,Crossbench,2.0,1998-10-07T00:00:00,2004-03-15T00:00:00
5097,1808,Lord Vivian,Conservative,,1991-10-16T00:00:00,2004-02-28T00:00:00
5098,3368,Lord Constantine of Stanmore,Conservative,2.0,1981-07-28T00:00:00,2004-02-13T00:00:00
5099,3345,Lord Bullock,Crossbench,2.0,1976-02-17T00:00:00,2004-02-02T00:00:00
5100,2103,Lord Scanlon,Labour,2.0,1979-02-21T00:00:00,2004-01-27T00:00:00
5101,1996,Lord Jenkins of Putney,Labour,2.0,1981-05-19T00:00:00,2004-01-26T00:00:00
5102,3181,Baroness Pike,Conservative,2.0,1974-07-03T00:00:00,2004-01-11T00:00:00
5103,2589,Lord Gallacher,Labour,2.0,1983-03-30T00:00:00,2004-01-04T00:00:00
5104,2601,The Lord Bishop of Gloucester,Bishops,2.0,1998-04-22T00:00:00,2003-12-31T00:00:00
5105,1975,Lord Islwyn,Labour,2.0,1997-11-12T00:00:00,2003-12-19T00:00:00
5106,2700,Lord Dormand of Easington,Labour,2.0,1987-11-03T00:00:00,2003-12-18T00:00:00
5107,2679,Lord Hardy of Wath,Labour,2.0,1997-10-15T00:00:00,2003-12-16T00:00:00
5108,2638,The Lord Bishop of Hereford,Bishops,2.0,1997-01-22T00:00:00,2003-11-30T00:00:00
5109,1805,Lord Walker of Doncaster,Labour,2.0,1997-10-21T00:00:00,2003-11-11T00:00:00
5110,1815,Lord Wallace of Coslany,Labour,2.0,1975-02-05T00:00:00,2003-11-11T00:00:00
5111,3285,Lord Rayne,Crossbench,2.0,1976-10-12T00:00:00,2003-10-10T00:00:00
5112,3549,Lord Blake,Conservative,2.0,1971-06-08T00:00:00,2003-09-20T00:00:00
5113,1751,Lord Williams of Mostyn,Labour,2.0,1992-10-26T00:00:00,2003-09-20T00:00:00
5114,3552,The Lord Bishop of Blackburn,Bishops,2.0,1995-12-12T00:00:00,2003-08-31T00:00:00
5115,1958,Lord Milner of Leeds,Labour,,1967-10-24T00:00:00,2003-08-20T00:00:00
5116,3156,Lord Perry of Walton,Liberal Democrat,2.0,1979-03-06T00:00:00,2003-07-16T00:00:00
5117,2118,Lord Shawcross,Crossbench,2.0,1959-05-06T00:00:00,2003-07-10T00:00:00
5118,2556,The Lord Bishop of Chelmsford,Bishops,2.0,2000-06-16T00:00:00,2003-06-30T00:00:00
5119,3355,Lord Butterworth,Conservative,2.0,1985-06-05T00:00:00,2003-06-19T00:00:00
5120,1395,Mr Paul Daisley,Labour,1.0,2001-06-07T00:00:00,2003-06-18T00:00:00
5121,2224,Lord Stodart of Leaston,Conservative,2.0,1981-06-10T00:00:00,2003-05-31T00:00:00
5122,2029,The Lord Bishop of Lichfield,Bishops,2.0,1989-02-01T00:00:00,2003-05-13T00:00:00
5123,2131,Lord Ryder of Eaton Hastings,Other,2.0,1975-07-15T00:00:00,2003-05-12T00:00:00
5124,2795,The Lord Bishop of Durham,Bishops,2.0,1994-11-29T00:00:00,2003-04-30T00:00:00
5125,2611,Lord Gladwin of Clee,Labour,2.0,1994-10-18T00:00:00,2003-04-10T00:00:00
5126,3532,Lord Boardman,Conservative,2.0,1980-07-30T00:00:00,2003-03-10T00:00:00
5127,1726,Lord Wilberforce,Crossbench,2.0,1964-10-29T00:00:00,2003-02-15T00:00:00
5128,1756,Viscount Younger of Leckie,Conservative,2.0,1992-07-14T00:00:00,2003-01-26T00:00:00
5129,2716,Lord Dacre of Glanton,Conservative,2.0,1979-11-14T00:00:00,2003-01-26T00:00:00
5130,1973,Lord Jenkins of Hillhead,Liberal Democrat,2.0,1987-12-01T00:00:00,2003-01-05T00:00:00
5131,3218,Viscount Oxfuird,Conservative,,1987-07-14T00:00:00,2003-01-03T00:00:00
5132,3508,The Lord Bishop of Bristol,Bishops,2.0,1990-05-02T00:00:00,2002-11-30T00:00:00
5133,2807,Lord Emslie,Crossbench,2.0,1980-02-13T00:00:00,2002-11-20T00:00:00
5134,2658,Lord Hambro,Conservative,2.0,1994-10-26T00:00:00,2002-11-07T00:00:00
5135,2620,Lord Haslam,Conservative,2.0,1990-10-17T00:00:00,2002-11-02T00:00:00
5136,2017,Baroness Hylton-Foster,Crossbench,2.0,1965-12-15T00:00:00,2002-10-31T00:00:00
5137,2125,Baroness Serota,Labour,2.0,1967-01-25T00:00:00,2002-10-21T00:00:00
5138,1834,The Lord Bishop of Manchester,Bishops,2.0,1998-01-27T00:00:00,2002-09-30T00:00:00
5139,1752,Baroness Young,Conservative,2.0,1971-06-16T00:00:00,2002-09-06T00:00:00
5140,3267,Lord Porter of Luddenham,Crossbench,2.0,1990-07-24T00:00:00,2002-08-31T00:00:00
5141,2630,Lord Holderness,Conservative,2.0,1979-11-14T00:00:00,2002-08-11T00:00:00
5142,3489,The Lord Bishop of Bradford,Bishops,2.0,1997-11-25T00:00:00,2002-07-31T00:00:00
5143,3332,Lord Brookes,Crossbench,2.0,1976-04-07T00:00:00,2002-07-31T00:00:00
5144,1740,Lord Weinstock,Crossbench,2.0,1980-10-15T00:00:00,2002-07-23T00:00:00
5145,3196,Duke of Norfolk,Conservative,,1971-10-28T00:00:00,2002-06-24T00:00:00
5146,1982,Lord Keith of Kinkel,Crossbench,2.0,1977-01-19T00:00:00,2002-06-21T00:00:00
5147,3543,The Lord Bishop of Birmingham,Bishops,2.0,1994-12-14T00:00:00,2002-05-31T00:00:00
5148,1905,Lord Moyola,Conservative,2.0,1971-12-08T00:00:00,2002-05-17T00:00:00
5149,3539,Lord Bauer,Conservative,2.0,1983-03-16T00:00:00,2002-05-03T00:00:00
5150,3315,Baroness Castle of Blackburn,Labour,2.0,1990-07-18T00:00:00,2002-05-03T00:00:00
5151,1994,Lord Johnston of Rockport,Conservative,2.0,1987-04-29T00:00:00,2002-04-30T00:00:00
5152,1979,Lord Ingrow,Other,2.0,1983-02-02T00:00:00,2002-02-07T00:00:00
5153,3598,Lord Gibson-Watt,Conservative,2.0,1979-11-07T00:00:00,2002-02-07T00:00:00
5154,1745,Lord Young of Dartington,Labour,2.0,1978-03-22T00:00:00,2002-01-14T00:00:00
5155,3471,The Lord Bishop of Bath and Wells,Bishops,2.0,1997-06-24T00:00:00,2001-12-31T00:00:00
5156,2754,Lord Fanshawe of Richmond,Conservative,2.0,1983-11-22T00:00:00,2001-12-28T00:00:00
5157,3316,Lord Carver,Crossbench,2.0,1977-07-19T00:00:00,2001-12-09T00:00:00
5158,555,Sir Raymond Powell,Labour,1.0,1979-05-03T00:00:00,2001-12-07T00:00:00
5159,2060,The Lord Bishop of Lincoln,Bishops,2.0,1993-02-02T00:00:00,2001-10-31T00:00:00
5160,135,Mr Jamie Cann,Labour,1.0,1992-04-09T00:00:00,2001-10-15T00:00:00
5161,2597,Lord Hailsham of Saint Marylebone,Conservative,2.0,1970-06-30T00:00:00,2001-03-05T00:00:00
5162,2597,Lord Hailsham of Saint Marylebone,Non-affiliated,2.0,2001-03-06T00:00:00,2001-10-12T00:00:00
5163,2096,The Lord Shore of Stepney,Labour,2.0,1997-06-11T00:00:00,2001-09-24T00:00:00
5164,3290,Earl of Carnarvon,Crossbench,,1987-12-07T00:00:00,2001-09-11T00:00:00
5165,2119,Lord Sefton of Garston,Labour,2.0,1978-05-24T00:00:00,2001-09-09T00:00:00
5166,2646,Lord Hamlyn,Labour,2.0,1998-03-11T00:00:00,2001-08-31T00:00:00
5167,1878,Earl of Longford,Labour,2.0,1945-10-16T00:00:00,1999-11-11T00:00:00
5168,1878,Earl of Longford,Labour,2.0,1999-11-17T00:00:00,2001-08-03T00:00:00
5169,3291,Lord Carmichael of Kelvingrove,Labour,2.0,1983-11-22T00:00:00,2001-07-19T00:00:00
5170,1795,Lord Taylor of Gryfe,Labour,2.0,1968-01-31T00:00:00,2001-07-13T00:00:00
5171,119,Mr John Major,Conservative,1.0,1979-05-03T00:00:00,2001-06-07T00:00:00
5172,34,Christine Butler,Labour,1.0,1997-05-01T00:00:00,2001-06-07T00:00:00
5173,128,Dr George Turner,Labour,1.0,1997-05-01T00:00:00,2001-06-07T00:00:00
5174,6,Sir David Madel,Conservative,1.0,1970-06-18T00:00:00,2001-06-07T00:00:00
5175,145,Mr Ken Livingstone,Labour,1.0,1987-06-11T00:00:00,2000-03-06T00:00:00
5176,145,Mr Ken Livingstone,Independent,1.0,2000-03-06T00:00:00,2004-01-10T00:00:00
5177,145,Mr Ken Livingstone,Labour,1.0,2004-01-10T00:00:00,2016-04-28T00:00:00
5178,272,Mr David Lock,Labour,1.0,1997-05-01T00:00:00,2001-06-07T00:00:00
5179,643,Sir Cecil Walker,Ulster Unionist Party,1.0,1983-06-09T00:00:00,2001-06-07T00:00:00
5180,246,Mr Ian Bruce,Conservative,1.0,1987-06-11T00:00:00,2001-06-07T00:00:00
5181,102,Mr Nick St Aubyn,Conservative,1.0,1997-05-01T00:00:00,2001-06-07T00:00:00
5182,550,Mr Ieuan Wyn Jones,Plaid Cymru,1.0,1987-06-11T00:00:00,2001-06-07T00:00:00
5183,598,Mr Malcolm Chisholm,Labour,1.0,1992-04-09T00:00:00,2001-06-07T00:00:00
